mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	6	20	20	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	102						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	103						
6	6	20	20	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	104						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	105						
6	6	20	20	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	106						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	107						
6	6	20	20	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	108						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	109						
6	6	20	20	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	110						
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	2			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	111						
6	6	20	20	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	112						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	113						
7	7	24	24	4.0	0	0	Chord	4/4	1	1	1	1	1	114	ornamentTremblement					
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	115						6
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	116						
7	7	24	24	4.0	0	0	Chord	4/4	3	1	1	1	1	117						
7	7	24	24	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	118						7
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	119						
7	7	24	24	4.0	0	0	Chord	4/4	5	1	1	1	1	120	ornamentTremblement					
7	7	24	24	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	121						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	122						
7	7	24	24	4.0	0	0	Chord	4/4	6	1	1	1	1	123						
7	7	24	24	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	124						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	125						
7	7	24	24	0.0	0	0	FiguredBass	4/4	7	1	0					1	6	4		
7	7	24	24	4.0	0	0	Chord	4/4	7	1	1	1	1	126	ornamentTremblement					
7	7	24	24	0.0	0	0	FiguredBass	4/4	8	1	0					1/2	7	5		
7	7	24	24	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	127						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	128						
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1	1	1	129						
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	130						
8	8	28	28	4.0	0	0	Chord	4/4	3	1	1	1	1	131						
8	8	28	28	4.0	0	0	Chord	4/4	4	1	1	1	1	132						
8	8	28	28	4.0	0	0	Chord	4/4	5	1	1	1	1	133						
8	8	28	28	4.0	0	0	Chord	4/4	5	2	1	1	1	134						
8	8	28	28	4.0	0	0	Chord	4/4	6	1	1	1	1	135						
8	8	28	28	4.0	0	0	Chord	4/4	6	2	1	1	1	136						
8	8	28	28	0.0	0	0	FiguredBass	4/4	7	1	0					1	#			
8	8	28	28	4.0	0	0	Chord	4/4	7	1	1	1	1	137						
8	8	28	28	4.0	0	0	Chord	4/4	8	1	1	1	1	138						
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	139						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	140						
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	141						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	142						
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	143						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	144						
9	9	32	32	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	145						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	146						
9	9	32	32	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	147						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	148						
9	9	32	32	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	149						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	150						
9	9	32	32	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	151						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	152						
9	9	32	32	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	153						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	154						
9	9	32	32	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6			
9	9	32	32	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	155						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	156						
9	9	32	32	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	157						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	158						
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	159						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	160	ornamentTremblement					
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	161						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	162						
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	163						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	164	ornamentTremblement					
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	165						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	166						
10	10	36	36	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	167						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	168	ornamentTremblement					
10	10	36	36	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	169						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	170						
10	10	36	36	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	171						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	172						
10	10	36	36	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	173						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	174						
10	10	36	36	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6	5	b	
10	10	36	36	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	175						
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	#			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	176	ornamentTremblement					
10	10	36	36	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	177						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	178						
11	11	40	40	4.0	0	0	Chord	4/4	1	1	1	1	1	179						
11	11	40	40	4.0	0	0	Chord	4/4	2	1	1	1	1	180						
11	11	40	40	4.0	0	0	Chord	4/4	3	1	1	1	1	181						
11	11	40	40	4.0	0	0	Chord	4/4	4	1	1	1	1	182						
11	11	40	40	4.0	0	0	Chord	4/4	5	1	1	1	1	183						
11	11	40	40	4.0	0	0	Chord	4/4	5	2	1	1	1	184						
11	11	40	40	4.0	0	0	Chord	4/4	5	3	1	1	1	185						
11	11	40	40	4.0	0	0	Chord	4/4	6	1	1	1	1	186						
11	11	40	40	4.0	0	0	Chord	4/4	6	2	1	1	1	187						
11	11	40	40	4.0	0	0	Chord	4/4	7	1	1	1	1	188						
11	11	40	40	4.0	0	0	Chord	4/4	8	1	1	1	1	189						
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	190						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	191						
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	192						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	193						
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	194						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	195						
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	196						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	197						
12	12	44	44	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	198						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	199						
12	12	44	44	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	200						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	201						
12	12	44	44	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	202						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	203						
12	12	44	44	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	204						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	205						
12	12	44	44	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	206						
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	2			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	207						
12	12	44	44	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	208						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	209						
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	210						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	211						
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	212						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	213						
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	214						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	215						
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	216						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	217						
13	13	48	48	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	218						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	219						
13	13	48	48	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	220						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	221						
13	13	48	48	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	222						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	223						
13	13	48	48	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	224						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	225						
13	13	48	48	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6b			
13	13	48	48	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	226						
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6	4		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	227						
13	13	48	48	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	228						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	229						
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	230						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	231	ornamentTremblement					
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	232						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	233	ornamentTremblement					
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	234						
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	235						
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	236						
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	237						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	238						
14	14	52	52	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	239						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	240	ornamentTremblement					
14	14	52	52	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	241						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	242						
14	14	52	52	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	243						
14	14	54	54	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	244						
14	14	55	55	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	245						
14	14	52	52	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	246						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	247						
14	14	52	52	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	5			
14	14	52	52	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	248						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	249	ornamentTremblement					
14	14	52	52	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	250						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	251						
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1	1	1	252						
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1	1	1	253						
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	254						
15	15	56	56	4.0	0	0	Chord	4/4	4	1	1	1	1	255						
15	15	56	56	4.0	0	0	Chord	4/4	5	1	1	1	1	256						
15	15	56	56	4.0	0	0	Chord	4/4	5	2	1	1	1	257						
15	15	56	56	4.0	0	0	Chord	4/4	6	1	1	1	1	258						
15	15	56	56	4.0	0	0	Chord	4/4	6	2	1	1	1	259						
15	15	56	56	4.0	0	0	Chord	4/4	7	1	1	1	1	260						
15	15	56	56	4.0	0	0	Chord	4/4	8	1	1	1	1	261						
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	262						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	263						
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	264						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	265						
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	266						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	267						
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	268						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	269						
16	16	60	60	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	270						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	271						
16	16	60	60	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	272						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	273						
16	16	60	60	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	274						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	275						
16	16	60	60	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	276						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	277						
16	16	60	60	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	278						
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	279						
16	16	60	60	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	280						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	281						
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	282						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	283						
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	284						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	285						
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	286						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	287						
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	288						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	289						
17	17	64	64	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	290						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	291						
17	17	64	64	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	292						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	293						
17	17	64	64	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	294						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	295						
17	17	64	64	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	296						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	297						
17	17	64	64	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	298						
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
17	17	66	66	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	299						
17	17	64	64	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	300						
17	17	66	66	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	301						
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	302						
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	303						
