mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	6	20	20	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	104						
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	105						
6	6	20	20	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	106						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	107						
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	108						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	109						
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	110						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	111						
7	7	24	24	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	112						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	113						
7	7	24	24	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	114						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	115						
7	7	24	24	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	116						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	117						
7	7	24	24	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	118						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	119						
7	7	24	24	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	120						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	121						
7	7	24	24	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	122						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	123						
7	7	24	24	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6			
7	7	24	24	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	124						
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6	4		
7	7	26	26	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	125						
7	7	24	24	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	126						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	127						
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	128						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	129	ornamentTremblement					
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	130						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	131	ornamentTremblement					
8	8	28	28	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	132						
8	8	30	30	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	133						3
8	8	31	31	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	134						
8	8	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	135						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	136						
8	8	28	28	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	137						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	138	ornamentTremblement					
8	8	28	28	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	139						
8	8	30	30	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	140						
8	8	31	31	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	141						
8	8	28	28	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	142						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	143						
8	8	28	28	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	144						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	145						
8	8	28	28	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6	5	b	
8	8	28	28	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	146						
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	#			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	147	ornamentTremblement					
8	8	28	28	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	148						
8	8	30	30	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	149						
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1	1	1	150						
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1	1	1	151						
9	9	32	32	4.0	0	0	Chord	4/4	3	1	1	1	1	152						
9	9	32	32	4.0	0	0	Chord	4/4	4	1	1	1	1	153						
9	9	32	32	4.0	0	0	Chord	4/4	5	1	1	1	1	154						
9	9	32	32	4.0	0	0	Chord	4/4	5	2	1	1	1	155						
9	9	32	32	4.0	0	0	Chord	4/4	5	3	1	1	1	156						
9	9	32	32	4.0	0	0	Chord	4/4	6	1	1	1	1	157						
9	9	32	32	4.0	0	0	Chord	4/4	7	1	1	1	1	158						
9	9	32	32	4.0	0	0	Chord	4/4	8	1	1	1	1	159						
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	160						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	161						
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	162						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	163						
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	164						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	165						
10	10	36	36	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	166						4
10	10	37	37	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	167						
10	10	38	38	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	168						5
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	169						
10	10	36	36	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	170						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	171						
10	10	36	36	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	172						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	173						
10	10	36	36	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	174						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	175						
10	10	36	36	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	176						
10	10	37	37	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	177						
10	10	38	38	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	178						
10	10	39	39	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	179						
10	10	36	36	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	180						
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	181						
10	10	36	36	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	182						
10	10	37	37	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	183						
10	10	38	38	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	184						
10	10	39	39	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	185						
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	186						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	187						
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	188						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	189						
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	190						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	191						
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	192						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	193						
11	11	40	40	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	194						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	195						
11	11	40	40	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	196						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	197						
11	11	40	40	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	198						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	199						
11	11	40	40	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	200						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	201						
11	11	40	40	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	202						
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	5b			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	203						
11	11	40	40	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	204						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	205						
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	206						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	207						
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	208						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	209						
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	210						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	211						
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	212						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	213						
12	12	44	44	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	214						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	215						
12	12	44	44	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	216						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	217						
12	12	44	44	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	218						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	219						
12	12	44	44	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	220						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	221						
12	12	44	44	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	9			
12	12	44	44	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	222						
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	3			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	223						
12	12	44	44	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	224						
12	12	46	46	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	225						
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	226	ornamentTremblement					
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	227						6
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	228	ornamentTremblement					
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	229						7
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	230						
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	231						8
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	232						
13	13	48	48	4.0	0	0	Chord	4/4	5	1	1	1	1	233	ornamentTremblement					
13	13	48	48	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	234						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	235						
13	13	51	51	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	236						
13	13	48	48	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	237						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	238						
13	13	48	48	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	239						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	240						
13	13	48	48	0.0	0	0	FiguredBass	4/4	7	1	0					1	5			
13	13	48	48	4.0	0	0	Chord	4/4	7	1	1	1	1	241	ornamentTremblement					
13	13	48	48	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	242						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	243						
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1	1	1	244						
14	14	52	52	4.0	0	0	Chord	4/4	2	1	1	1	1	245						
14	14	52	52	4.0	0	0	Chord	4/4	3	1	1	1	1	246						
14	14	52	52	4.0	0	0	Chord	4/4	4	1	1	1	1	247						
14	14	52	52	4.0	0	0	Chord	4/4	4	2	1	1	1	248						
14	14	52	52	4.0	0	0	Chord	4/4	5	1	1	1	1	249						
14	14	52	52	4.0	0	0	Chord	4/4	5	2	1	1	1	250						
14	14	52	52	4.0	0	0	Chord	4/4	5	3	1	1	1	251						
14	14	52	52	4.0	0	0	Chord	4/4	6	1	1	1	1	252						
14	14	52	52	4.0	0	0	Chord	4/4	7	1	1	1	1	253						
14	14	52	52	4.0	0	0	Chord	4/4	8	1	1	1	1	254						
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	255						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	256						
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	257						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	258						
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	259						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	260						
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	261						9
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	262						
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	263						10
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	264						
15	15	56	56	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	265						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	266						
15	15	56	56	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	267						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	268						
15	15	56	56	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	269						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	270						
15	15	56	56	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	271						
15	15	57	57	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	272						
15	15	58	58	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	273						
15	15	59	59	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	274						
15	15	56	56	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	275						
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	b			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	276						
15	15	56	56	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	277						
15	15	57	57	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	278						
15	15	58	58	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	279						
15	15	59	59	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	280						
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	281						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	282						
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	283						
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	284						11
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	285						
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	286						12
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	287						
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	288						13
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	289						
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	290						14
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	291						
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	292						15
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	293						
16	16	60	60	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	294						
16	16	62	62	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	295						
16	16	60	60	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	296						
16	16	61	61	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	297						
16	16	62	62	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	298						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	299						
16	16	60	60	2.0	0	0	Chord	4/4	5	3	1/2	1/2	1	300						
16	16	62	62	1.0	1/2	1/2	Chord	4/4	5	3	1/4	1/4	1	301						
16	16	63	63	1.0	3/4	3/4	Chord	4/4	5	3	1/4	1/4	1	302						
16	16	60	60	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	303						
16	16	61	61	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	304						
