mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
3	3	8	8	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	61						
3	3	10	10	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	62						
3	3	8	8	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	63						
3	3	10	10	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	64						
3	3	8	8	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	65						
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/4	8	#		
3	3	10	10	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	66						
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	7	1	0					1/4	7			
3	3	11	11	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	67						
3	3	8	8	0.0	0	0	FiguredBass	4/4	8	1	0					1/2	7			
3	3	8	8	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	68						
3	3	10	10	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	69						
4	4	12	12	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71						
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	72						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	73						
4	4	12	12	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	74						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	75						
4	4	12	12	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	76						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	77						
4	4	12	12	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	78						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	79						
4	4	12	12	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	80						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	81						
4	4	12	12	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	82						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	83						
4	4	12	12	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	84						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	85						
4	4	12	12	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	86						
4	4	14	14	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	87						
4	4	12	12	4.0	0	0	Chord	4/4	8	1	1	1	1	88						
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	89						
5	5	18	18	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	90						
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91						5
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	92						
5	5	18	18	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	93						
5	5	16	16	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	94						6
5	5	17	17	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	95						
5	5	18	18	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	96						
5	5	16	16	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	97						7
5	5	17	17	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	98						
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	99						
5	5	16	16	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	100						
5	5	18	18	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	101						
5	5	16	16	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	102						
5	5	17	17	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	103						
5	5	18	18	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	104						
5	5	16	16	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	105						
5	5	17	17	3.0	1/4	1/4	Chord	4/4	6	1	3/4	1/2	3/2	106						
5	5	16	16	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	107						
5	5	17	17	2.0	1/4	1/4	Chord	4/4	6	2	1/2	1/2	1	108						
5	5	19	19	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	109						
5	5	16	16	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	4			
5	5	16	16	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	110						
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
5	5	18	18	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	111						
5	5	20	20	0.0	1	1	FiguredBass	4/4	7	1	0					1/2	4	2		
5	5	16	16	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	112						
5	5	17	17	2.0	1/4	1/4	Chord	4/4	8	1	1/2	1/2	1	113						
5	5	19	19	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	114						
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	115						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	116						
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	117						8
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	118						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	119						
6	6	20	20	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	120						
6	6	23	23	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	121						
6	6	20	20	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	122						9
6	6	21	21	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	123						
6	6	23	23	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	124						
6	6	20	20	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	125						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	126						
6	6	20	20	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	127						
6	6	21	21	3.0	1/4	1/4	Chord	4/4	5	2	3/4	1/2	3/2	128						
6	6	20	20	4.0	0	0	Chord	4/4	6	1	1	1	1	129						
6	6	20	20	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	130						
6	6	21	21	2.0	1/4	1/4	Chord	4/4	6	2	1/2	1/2	1	131						
6	6	23	23	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	132						
6	6	20	20	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6			
6	6	20	20	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	133						
6	6	22	22	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	134						
6	6	20	20	0.0	0	0	FiguredBass	4/4	8	1	0					1/4	2			
6	6	20	20	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	135						
6	6	21	21	2.0	1/4	1/4	Chord	4/4	8	1	1/2	1/2	1	136						
6	6	23	23	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	137						
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	138						10
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	139						
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	140						11
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	141						
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	142						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	143	ornamentTremblement					
7	7	24	24	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	144						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	145						
7	7	24	24	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	146						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	147						
7	7	24	24	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	148						
7	7	25	25	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	149						
7	7	26	26	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	150						
7	7	27	27	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	151						
7	7	24	24	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	152						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	153						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	5	3	1/2	1/2	1	154						
7	7	24	24	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	155						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	156						
7	7	24	24	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	157						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	158						
7	7	24	24	0.0	0	0	FiguredBass	4/4	7	1	0					1/4	6	5		
7	7	24	24	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	159						12
7	7	25	25	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	160						
7	7	26	26	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	161						13
7	7	27	27	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	162						
7	7	24	24	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	163						
7	7	26	26	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	164						
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1	1	1	165						
8	8	28	28	4.0	0	0	Chord	4/4	2	1	1	1	1	166						
8	8	28	28	4.0	0	0	Chord	4/4	3	1	1	1	1	167						
8	8	28	28	4.0	0	0	Chord	4/4	4	1	1	1	1	168						
8	8	28	28	4.0	0	0	Chord	4/4	5	1	1	1	1	169						
8	8	28	28	4.0	0	0	Chord	4/4	5	2	1	1	1	170						
8	8	28	28	4.0	0	0	Chord	4/4	5	3	1	1	1	171						
8	8	28	28	4.0	0	0	Chord	4/4	6	1	1	1	1	172						
8	8	28	28	4.0	0	0	Chord	4/4	6	2	1	1	1	173						
8	8	28	28	4.0	0	0	Chord	4/4	7	1	1	1	1	174						
8	8	28	28	4.0	0	0	Chord	4/4	8	1	1	1	1	175						
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	176						
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	177						14
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	178						
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	179						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	180						
9	9	32	32	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	181						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	182						
9	9	32	32	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	183						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	184						
9	9	32	32	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	185						
9	9	34	34	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	186						
9	9	35	35	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	187						
9	9	32	32	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	188						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	189						
9	9	32	32	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	190						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	191						
9	9	32	32	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	192						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	193						
9	9	32	32	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	194						
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/4	6			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	195						15
9	9	35	35	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	196						
9	9	32	32	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	197						
9	9	34	34	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	198						
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	199						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	200						
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	201						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	202						
10	10	36	36	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	203						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	204						
10	10	36	36	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	205						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	206						
10	10	36	36	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	207						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	208						
10	10	36	36	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	209						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	210						
10	10	36	36	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	211						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	212						
10	10	36	36	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	213						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	214						
10	10	36	36	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	7			
10	10	36	36	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	215						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	216						
10	10	36	36	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	217						
10	10	38	38	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	218						
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	219						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	220	ornamentTremblement					
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	221						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	222	ornamentTremblement					
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	223						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	224						
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	225						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	226						
11	11	40	40	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	227						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	228	ornamentTremblement					
11	11	40	40	4.0	0	0	Chord	4/4	5	2	1	1	1	229						
11	11	40	40	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	230						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	231						
11	11	40	40	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	232						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	233						
11	11	40	40	0.0	0	0	FiguredBass	4/4	7	1	0					1/2	6	5		
11	11	40	40	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	234						
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	#			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	235	ornamentTremblement					
11	11	40	40	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	236						
11	11	42	42	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	237						
12	12	44	44	4.0	0	0	Chord	4/4	1	1	1	1	1	238						
12	12	44	44	4.0	0	0	Chord	4/4	2	1	1	1	1	239						
12	12	44	44	4.0	0	0	Chord	4/4	3	1	1	1	1	240						
12	12	44	44	4.0	0	0	Chord	4/4	4	1	1	1	1	241						
12	12	44	44	4.0	0	0	Chord	4/4	5	1	1	1	1	242						
12	12	44	44	4.0	0	0	Chord	4/4	5	2	1	1	1	243						
12	12	44	44	4.0	0	0	Chord	4/4	6	1	1	1	1	244						
12	12	44	44	4.0	0	0	Chord	4/4	6	2	1	1	1	245						
12	12	44	44	4.0	0	0	Chord	4/4	7	1	1	1	1	246						
12	12	44	44	4.0	0	0	Chord	4/4	8	1	1	1	1	247						
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	248						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	249						16
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	250						
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	251						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	252						
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	253						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	254						
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	255						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	256						
13	13	48	48	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	257						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	258						
13	13	51	51	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	259						
13	13	48	48	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	260						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	261						
13	13	48	48	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	262						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	263						
13	13	48	48	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	264						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	265						
13	13	48	48	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	266						
13	13	50	50	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	267						17
13	13	51	51	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	268						
13	13	48	48	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	269						
13	13	50	50	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	270						
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	271						18
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	272						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	273						
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	274						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	275						
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	276						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	277						
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	278						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	279						
14	14	52	52	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	280						
14	14	53	53	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	281						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	282						
14	14	52	52	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	283						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	5	2	1/2	1/2	1	284						
14	14	52	52	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	285						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	6	1	1/2	1/2	1	286						
14	14	52	52	2.0	0	0	Chord	4/4	6	2	1/2	1/2	1	287						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	6	2	1/2	1/2	1	288						
14	14	52	52	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	289						19
14	14	53	53	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	290						
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	7	1	0					1/2	6			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	7	1	1/2	1/2	1	291						
14	14	52	52	2.0	0	0	Chord	4/4	8	1	1/2	1/2	1	292						
14	14	54	54	2.0	1/2	1/2	Chord	4/4	8	1	1/2	1/2	1	293						
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	294						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	295	ornamentTremblement					
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	296						
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	297	ornamentTremblement					
15	15	56	56	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	298						
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	299						20
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	300						
15	15	56	56	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	301						
